Counter,Date/time,Latitude,Longitude,Elevation,Temperature,Humidity,Pressure,Compass,Orient_pitch,Orient_roll,Orient_yaw,Comp_x,Comp_y,Comp_z,gyro_pitch,gyro_roll,gyro_yaw,gyro_x,gyro_y,gyro_z,accel_pitch,accel_roll,accel_yaw,accel_x,accel_y,accel_z
429,2022-04-15 18:48:24.844462,51.700814302762026,-105.53666967825433,421.30273167111676,35.0981,27.7433,1017.7427,262.3853,330.08548239773125,65.87843812976944,262.41130215780083,17.313352584838867,52.25450897216797,-21.21562957763672,330.08928681309897,65.88162782811183,262.43824042388735,-0.0014970190823078156,0.001364395022392273,-0.00021996907889842987,330.0695714720597,65.88127948846416,262.439913820234,0.01903199963271618,0.03245199844241142,0.01512799970805645
430,2022-04-15 18:48:30.077818,51.67729084709865,-105.01560282301217,421.3136997696138,35.0803,28.9457,1017.7554,262.4677,330.1083362106941,65.86360978908134,262.4934761637053,17.574846267700195,52.67716598510742,-20.901947021484375,330.1086435692068,65.86553590242728,262.5193625806596,-0.0027184858918190002,-0.0013846233487129211,-0.0008308086544275284,330.0854960581096,65.89910628219789,262.5174842786378,0.020983999595046043,0.03171999752521515,0.013907999731600285
431,2022-04-15 18:48:35.311319,51.651264184845616,-104.49512437815683,421.324140743281,35.0803,28.8111,1017.7561,262.5404,330.0595891505877,65.90756205639038,262.5700630748686,17.793655395507812,52.724769592285156,-21.679851531982422,330.05645750885327,65.90252820697206,262.60476726604145,-0.001190774142742157,0.000447593629360199,8.530914783477783e-05,330.0373159037043,66.04244463211978,262.60676168127907,0.02000799961388111,0.03171999752521515,0.013419999741017818
432,2022-04-15 18:48:40.555481,51.62268024921399,-103.97426018926494,421.3340742342165,35.0447,28.9549,1017.7314,262.6394,330.0335183185258,66.06291470906231,262.6725773841213,17.89543914794922,52.56599807739258,-21.423458099365234,330.03318705435106,66.06322206757496,262.7026302164694,-0.002106502652168274,-0.0013846755027770996,0.0006957128643989563,330.04223022481216,65.99064447745441,262.70131198995955,0.01903199963271618,0.0302559994161129,0.01268799975514412
433,2022-04-15 18:48:45.790931,51.59164567163773,-103.45493574122284,421.34346489198305,35.1514,28.8876,1017.7478,262.7341,330.039030281186,66.01578640378922,262.7658572776162,18.066299438476562,52.75514602661133,-21.351472854614258,330.03952205480624,66.02136666834112,262.7933214682688,-0.0005790255963802338,-0.0013842955231666565,0.0013062171638011932,330.0048178636334,66.14167362038172,262.79417524191507,0.020495999604463577,0.03171999752521515,0.015859998762607574
434,2022-04-15 18:48:51.038240,51.55804568610379,-102.9352251955268,421.352348771214,35.0981,28.3797,1017.7271,262.8256,330.0042133918918,66.08755120139854,262.85943086924533,18.39577865600586,52.84178161621094,-21.47382164001465,330.00391286356836,66.0883366731531,262.8967510228703,0.0006427578628063202,0.0010588392615318298,-0.0005265548825263977,330.024126808417,66.21940800332564,262.896819324762,0.02000799961388111,0.031964000314474106,0.013663999736309052
435,2022-04-15 18:48:56.279657,51.521998525261125,-102.41697121978416,421.3606953435129,35.1336,28.6428,1017.7505,262.9321,330.0251752424546,66.23207800423602,262.96732736756405,18.537641525268555,52.823463439941406,-21.094484329223633,330.02761703508287,66.23584826865786,262.99619174699654,-0.0002732984721660614,-0.0004677325487136841,-0.0011373907327651978,330.0679288115643,66.1482169416066,262.9966220489142,0.02000799961388111,0.03147599846124649,0.01634800061583519
436,2022-04-15 18:49:01.503906,51.483595648003735,-101.90120624846509,421.3684930746301,35.0981,28.5541,1017.7529,263.0348,330.0780135858738,66.07614478548463,263.07137163919083,18.36212921142578,52.64888000488281,-21.380722045898438,330.0794035293699,66.07523637032502,263.1048054151781,0.0003374144434928894,-0.001078195869922638,8.44709575176239e-05,330.11692858866996,66.04392678316968,263.10403360380184,0.019763998687267303,0.03171999752521515,0.011711999773979187
437,2022-04-15 18:49:06.746713,51.44258999243266,-101.38458470616956,421.3757940794754,35.0092,28.5449,1017.7593,263.1371,330.10846256919376,66.11757671298992,263.1687291556202,18.774742126464844,52.998817443847656,-20.87383270263672,330.1070623804139,66.11902471309396,263.2030576863887,-0.0018008612096309662,0.0004492327570915222,-0.00022103823721408844,330.1454651190223,66.07611063453878,263.20433493176347,0.019763998687267303,0.030988000333309174,0.013663999736309052
438,2022-04-15 18:49:11.982434,51.399179708568305,-100.8696582652031,421.38256252720305,35.2225,28.7438,1017.7461,263.2443,330.1372552316399,66.0786787856667,263.2844393903494,19.06447982788086,53.24872970581055,-21.362804412841797,330.1378426279086,66.07425282308454,263.32638358204247,-0.0011896267533302307,-0.0013830363750457764,8.380599319934845e-05,330.17070949819464,66.13415358210554,263.32358320448276,0.021715998649597168,0.031964000314474106,0.011467999778687954
439,2022-04-15 18:49:17.213439,51.35336106038753,-100.35623460061852,421.3888045413184,35.187,28.7652,1017.7585,263.3533,330.1153576451609,66.21561041814711,263.3818720388596,18.84520149230957,53.15086364746094,-21.017179489135742,330.11568890933563,66.21523475774276,263.41113939945313,3.229081630706787e-05,0.0010609179735183716,0.0003891102969646454,330.0688645474806,66.27349627136297,263.4141378524988,0.02147199958562851,0.031231999397277832,0.013907999731600285
440,2022-04-15 18:49:22.452670,51.305027703998604,-99.8431047301121,421.3945362161637,35.1514,28.6857,1017.719,263.4434,330.0248747141311,66.26800479927029,263.47119725282505,19.041505813598633,53.00840759277344,-20.517498016357422,330.02223484601694,66.27073004474911,263.4986136321535,3.2704323530197144e-05,-0.0013820827007293701,0.0006941370666027069,329.99413886286607,66.21526207849945,263.4961957451873,0.019763998687267303,0.03245199844241142,0.013419999741017818
441,2022-04-15 18:49:27.694980,51.25422855519445,-99.33082871915444,421.39975160848235,35.187,28.3277,1017.7124,263.5271,330.0068327694385,66.24168125020906,263.56091861776235,19.093061447143555,52.92558670043945,-21.084001541137695,330.0063922222371,66.24327951447484,263.59357375218417,0.0003379844129085541,0.0001449882984161377,8.33757221698761e-05,329.94199036855304,66.33508408710898,263.59681809203994,0.019276000559329987,0.03147599846124649,0.01268799975514412
442,2022-04-15 18:49:32.938801,51.200983980440654,-98.81959978528326,421.4044500612088,35.0625,28.6306,1017.7427,263.6353,329.95123161450005,66.3693579763641,263.672510248422,19.34746551513672,52.8904914855957,-20.882164001464844,329.9469661613634,66.37028005190206,263.7039086280366,-0.0014941655099391937,-0.0007708519697189331,-0.0014439653605222702,329.95487552042226,66.33904559682759,263.70188689204224,0.02000799961388111,0.03294000029563904,0.013663999736309052
443,2022-04-15 18:49:38.178563,51.145363976098544,-98.31002589698248,421.4086283724941,35.1514,28.7652,1017.7466,263.7322,329.96989510640714,66.3617491456287,263.7634473870316,19.420743942260742,52.98329544067383,-20.897987365722656,329.96934186108433,66.36191990035796,263.7940944458374,0.0009491704404354095,-0.002908177673816681,-0.0014438368380069733,330.04947022533236,66.28779868748498,263.7923459174099,0.021959999576210976,0.030499998480081558,0.01439599972218275
444,2022-04-15 18:49:43.415415,51.08737308744477,-97.8020538962867,421.41229007870083,35.1336,28.753,1017.731,263.8165,329.9871174283993,66.25717894943581,263.8410519963812,19.328411102294922,53.02226257324219,-20.27027702331543,329.98585725849745,66.25566947762924,263.8621982620516,0.0012555047869682312,-0.0010754168033599854,0.0013046972453594208,329.96691031373985,66.3970543934485,263.8627036960502,0.019276000559329987,0.0331839993596077,0.013175999745726585
445,2022-04-15 18:49:48.657314,51.0269281747361,-97.29492274913821,421.4154424493265,35.2581,28.8539,1017.7266,263.8949,330.00028944821366,66.43630749060857,263.92801396489386,19.7888126373291,53.09966278076172,-20.304397583007812,329.9991214858656,66.44071296262322,263.9576843066484,-0.001188024878501892,-0.0013802126049995422,-0.0014444496482610703,330.02266173284005,66.32392355800518,263.95580600462665,0.01903199963271618,0.03147599846124649,0.01268799975514412
446,2022-04-15 18:49:53.898972,50.96410228102055,-96.78922840318299,421.4180832150666,35.0981,28.8692,1017.7478,263.9924,330.03653043194976,66.35847748501627,264.0279054815053,19.97136878967285,52.974491119384766,-20.300363540649414,330.0358815639786,66.35925612658166,264.0661067295332,0.0015604384243488312,-0.002601228654384613,8.276663720607758e-05,330.04696013081235,66.36009623984957,264.0623842764355,0.01878799870610237,0.031964000314474106,0.014883999712765217
447,2022-04-15 18:49:59.131640,50.89901682696434,-96.28584599795272,421.42021133647836,35.187,28.7132,1017.7715,264.1047,330.0850008693948,66.33327408697892,264.14478367858254,20.056638717651367,53.19013977050781,-20.5693416595459,330.0855199637717,66.33166899252397,264.18185111520825,-0.002714920789003372,0.001063719391822815,-0.0011387281119823456,330.115603531971,66.322871708873,264.18264341715195,0.019276000559329987,0.03147599846124649,0.013907999731600285
448,2022-04-15 18:50:04.367489,50.831536701334244,-95.78365031535976,421.4218346357141,35.1336,28.5786,1017.7632,264.2181,330.1281437592871,66.31962736901724,264.2550161015974,20.12324333190918,53.46910858154297,-21.00218963623047,330.12613226857655,66.31945661428799,264.29426919875743,0.00033989548683166504,-0.003822542726993561,0.0013040918856859207,330.129543948067,66.34900401263747,264.2897339531486,0.018300000578165054,0.03147599846124649,0.014883999712765217
449,2022-04-15 18:50:09.604542,50.76169675043294,-95.28287696368089,421.4229540001341,35.2047,28.704,1017.7512,264.3285,330.1724238756763,66.31552242532607,264.36636184544693,20.242246627807617,53.61333084106445,-20.951690673828125,330.17079146046467,66.31650597256655,264.403845923612,-0.002408556640148163,0.0007590875029563904,0.0013034548610448837,330.1676188375952,66.32274876546794,264.4059154709305,0.018543999642133713,0.030743999406695366,0.01268799975514412
450,2022-04-15 18:50:14.849711,50.68940935601502,-94.78289954187704,421.423571805345,35.0981,28.5541,1017.7244,264.445,330.1814226499078,66.34786337104607,264.4831717406325,20.42922019958496,53.664451599121094,-20.634742736816406,330.1797151026153,66.3450561632972,264.5224180076034,-0.0027140118181705475,0.0007589757442474365,0.0006925426423549652,330.23723554071057,66.15749916868864,264.5292481967734,0.01878799870610237,0.030499998480081558,0.015615999698638916
451,2022-04-15 18:50:20.090717,50.61485718906391,-94.28495383985504,421.4236883315121,35.187,28.8356,1017.7588,264.5778,330.25776025916645,66.09175859792727,264.6269813736071,20.792375564575195,53.355247497558594,-20.65879249572754,330.2584876743131,66.08914263547516,264.67913669810935,0.0033941827714443207,0.0001479610800743103,-0.00022349506616592407,330.2441067110156,66.09506440948556,264.6792186603794,0.019276000559329987,0.031231999397277832,0.013175999745726585
452,2022-04-15 18:50:25.324330,50.538106767925804,-93.78937885431087,421.42330759733375,35.1692,28.496,1017.7437,264.7252,330.2467329187515,66.11568475058982,264.771323761337,20.78706169128418,53.45411682128906,-20.63482666015625,330.24745008861436,66.11550033548224,264.8165122928858,0.0009506270289421082,-0.0010734423995018005,0.00038763321936130524,330.30033282826315,66.11244724092325,264.81544678337525,0.01878799870610237,0.031231999397277832,0.011711999773979187
453,2022-04-15 18:50:30.566071,50.45894129947826,-93.2947303864766,421.4224308598808,35.1514,28.5724,1017.7456,264.8653,330.30650731927284,66.17917818911427,264.9089384127344,20.88848876953125,53.70389175415039,-20.0406551361084,330.3071937532844,66.17792826449616,264.94929800054,3.415718674659729e-05,-0.0010735094547271729,-0.0005286615341901779,330.28063797779146,66.19443683172007,264.94778852873344,0.02025200054049492,0.032207999378442764,0.013419999741017818
454,2022-04-15 18:50:35.807836,50.37749348046667,-92.8018271614551,421.4210609289442,35.0269,28.7897,1017.7249,264.9867,330.27238369417944,66.218096607005,265.0297576289628,21.102340698242188,53.46223068237305,-20.341487884521484,330.2744395811196,66.21586996533557,265.0779241229897,0.0012556873261928558,0.00045371800661087036,0.0019144173711538315,330.2889844689572,66.16449328239874,265.0802463873075,0.019763998687267303,0.031964000314474106,0.019519999623298645
455,2022-04-15 18:50:41.049843,50.29377301982388,-92.31068088552134,421.4192003859562,35.0981,28.5816,1017.7383,265.1325,330.32673150940525,66.01159266763884,265.18487122501375,21.353450775146484,53.3759651184082,-20.330326080322266,330.3247712451135,66.00806145983793,265.2387750779435,-0.00027103349566459656,-0.001989804208278656,0.0009979717433452606,330.3198842447623,65.98212040137022,265.23641866267985,0.020739998668432236,0.030499998480081558,0.014883999712765217
456,2022-04-15 18:50:46.292495,50.20779088166229,-91.82131070106111,421.4168518434438,35.0625,28.7499,1017.7515,265.2971,330.28489660073893,65.94255311550835,265.3572105581515,21.624723434448242,53.49545669555664,-20.59092903137207,330.28318905344645,65.94253262494084,265.4125829017528,-0.001492273062467575,-0.000157184898853302,0.0006925947964191437,330.2636752029877,65.95323553137024,265.41291758102216,0.020495999604463577,0.03147599846124649,0.012931999750435352
457,2022-04-15 18:50:51.534001,50.119587910023846,-91.33389794277258,421.41401896567214,35.0092,28.6214,1017.762,265.4676,330.23719114448096,65.98723621305857,265.52051355101736,21.46922492980957,53.126808166503906,-20.801624298095703,330.23614954063254,65.99052836423851,265.5761522719963,-0.0014920085668563843,-0.0022946596145629883,0.0006922129541635513,330.18109821592225,66.0491587080739,265.5747315926489,0.02025200054049492,0.0302559994161129,0.013419999741017818
458,2022-04-15 18:50:56.769369,50.02926773375746,-90.84893751833728,421.4107084078732,35.1158,28.8417,1017.75,265.6252,330.14827574186575,66.0497734250992,265.6736259016415,21.684125900268555,53.38399124145508,-20.18407440185547,330.1469848361126,66.04795659477998,265.72158748999334,0.00034046173095703125,-0.0013777166604995728,-0.00022390298545360565,330.160699855966,66.080659540526,265.71908764075715,0.020739998668432236,0.032207999378442764,0.011711999773979187
459,2022-04-15 18:51:01.986341,49.93707567553132,-90.36760117322916,421.4069344491345,35.1692,28.6428,1017.7327,265.7656,330.1338708729062,66.15887203671181,265.8093827415847,21.511213302612305,53.06795120239258,-20.167396545410156,330.1335874200556,66.15788848947133,265.85339648059625,0.0003405436873435974,-0.0016822144389152527,-0.0008347630500793457,330.1362443636428,66.13815607295918,265.8506439143607,0.020983999595046043,0.032207999378442764,0.010979999788105488
460,2022-04-15 18:51:07.223187,49.84234772508726,-89.88637872649949,421.40267225493653,35.0803,28.7162,1017.7649,265.8922,330.10032781389225,66.23799294805724,265.93147920318785,21.69582748413086,53.123207092285156,-19.698999404907227,330.0998667761233,66.23606000452213,265.9725354702888,-0.0036296918988227844,-0.0022927075624465942,0.0013029072433710098,330.03061548812855,66.2357048346853,265.96998780972837,0.018543999642133713,0.030743999406695366,0.012199999764561653
461,2022-04-15 18:51:12.464873,49.745355129776,-89.40669190823569,421.397933886043,35.0625,28.7499,1017.7656,266.0129,330.04446028157616,66.27822959245779,266.0574415518612,22.122407913208008,53.30820083618164,-20.113239288330078,330.04304643241795,66.2821432908522,266.0995086869593,-0.0011864788830280304,-0.0013758465647697449,-0.0005295556038618088,330.07635043481093,66.12207097746379,266.099775064337,0.01903199963271618,0.03147599846124649,0.012199999764561653
