Counter,Date/time,Latitude,Longitude,Elevation,Temperature,Humidity,Temperature_Humid,Temperature_Press,Pressure,Compass,Orient_pitch,Orient_roll,Orient_yaw,Comp_x,Comp_y,Comp_z,gyro_pitch,gyro_roll,gyro_yaw,gyro_x,gyro_y,gyro_z,accel_pitch,accel_roll,accel_yaw,accel_x,accel_y,accel_z
171,2022-04-19 23:07:04.606694,24.852479674780945,91.52539221000043,413.86435787619916,34.778,29.371,34.778,33.5438,1005.8318,104.4931,329.4116876512041,66.6851586028288,105.15083740442716,7.738632678985596,29.52708625793457,24.66233253479004,329.4114281040156,66.68883324460228,105.80200714932867,-0.000139627605676651,-0.0005278289318084717,0.00018408894538879395,329.37397476170185,66.65108278905961,105.80062745111634,0.018055999651551247,0.030499998480081558,0.015859998762607574
172,2022-04-19 23:07:14.855529,25.338119278992895,91.98326456704156,413.91779786036665,34.8136,29.475,34.8136,33.5333,1005.8281,106.5037,329.4322738413625,66.56737882078112,107.20124653288666,6.927377223968506,29.823444366455078,24.20262336730957,329.4309965959877,66.56594448105541,107.882701336568,-0.00013926252722740173,-0.0005277171730995178,0.0007948968559503555,329.43927820035634,66.68476245185695,107.8818817138676,0.01903199963271618,0.03001200035214424,0.013175999745726585
173,2022-04-19 23:07:25.099241,25.82177670596487,92.44490557478555,413.97329463919925,34.8136,29.3741,34.8136,33.5396,1005.8225,108.5632,329.4476622575625,66.67700335695982,109.23889686797656,6.739038467407227,29.990781784057617,23.764066696166992,329.4483760123308,66.67520018701893,109.90612438761677,-0.0007507875561714172,0.0016098693013191223,-0.001953771337866783,329.3984917257276,66.60258161576336,109.90525695359217,0.021959999576210976,0.030988000333309174,0.015615999698638916
174,2022-04-19 23:07:35.345569,26.303759402257512,92.91076149851618,414.0308331178145,34.8314,29.5485,34.8314,33.5458,1005.8201,110.5714,329.3639821949461,66.53621949778751,111.24083897408563,6.305600643157959,30.2498836517334,23.49924659729004,329.3648086478357,66.54162217742099,111.90928226739811,-0.001667160540819168,0.0013042762875556946,0.0007954761385917664,329.3242270788821,66.593005690547,111.91258807895639,0.021715998649597168,0.031964000314474106,0.016835998743772507
175,2022-04-19 23:07:45.596571,26.784122683373887,93.38105023056103,414.0903723998309,34.8314,29.5729,34.8314,33.5479,1005.8728,112.6152,329.31754715387376,66.50575002390009,113.30596033001734,5.833478927612305,30.937196731567383,23.437442779541016,329.319644021949,66.50751221270595,113.98563928451448,0.0029137730598449707,-0.0008333399891853333,-0.0013427101075649261,329.3249408336503,66.50575685408926,113.98350143530426,0.021715998649597168,0.03171999752521515,0.010247999802231789
176,2022-04-19 23:07:55.845492,27.262482378606236,93.85555929898851,414.15181549461863,34.778,29.5546,34.778,33.5542,1005.856,114.6735,329.27682898113676,66.61617369221169,115.35387643942977,5.168837547302246,30.966167449951172,23.11234474182129,329.27953373604805,66.62065429630721,116.0225792799307,0.0016920529305934906,0.00038849562406539917,-0.0004260856658220291,329.28636734031267,66.5881767468038,116.02301641203758,0.019763998687267303,0.031231999397277832,0.01268799975514412
177,2022-04-19 23:08:06.086140,27.73850081906376,94.33410850036017,414.21506529071024,34.8491,29.3557,34.8491,33.5479,1005.8601,116.6987,329.2929926238076,66.61427489962242,117.36636435761734,4.926751613616943,31.325416564941406,22.926010131835938,329.29201932185083,66.6111603333609,118.02453504641811,0.0004704780876636505,-0.0017494037747383118,0.0023226216435432434,329.27211615060946,66.61620784315754,118.02337391425921,0.019763998687267303,0.03147599846124649,0.009027999825775623
178,2022-04-19 23:08:16.326770,28.21251169487458,94.81719300985563,414.2801129558485,34.8491,29.319,34.8491,33.5479,1005.8555,118.6787,329.26439462175273,66.76352819336553,119.32112351693998,4.519165515899658,31.362808227539062,22.90713882446289,329.261915263084,66.76177283474884,119.95185050565563,0.00016517937183380127,8.330494165420532e-05,-0.00042640790343284607,329.2698451127104,66.82939170753197,119.95146801506212,0.019276000559329987,0.030988000333309174,0.011467999778687954
179,2022-04-19 23:08:26.563718,28.684284739953103,95.3047452661455,414.3468750350249,34.7247,29.371,34.7247,33.5479,1005.8687,120.5836,329.2792776039542,66.8867857871276,121.21549014362135,4.076088905334473,31.486370086669922,22.620182037353516,329.27949275491306,66.88654673050664,121.82955147076218,0.00016456469893455505,0.0006938353180885315,-0.00042590126395225525,329.26046726298,66.95359186739948,121.8308901878395,0.015615999698638916,0.03245199844241142,0.01195599976927042
180,2022-04-19 23:08:36.807585,29.1542523298823,95.79738960952717,414.415362764542,34.778,29.5852,34.778,33.5542,1005.8398,122.4613,329.3892197439293,67.01181239988468,123.10480243031692,3.3201115131378174,31.870197296142578,21.99285888671875,329.39147712145,67.01331504150207,123.73729160783844,0.0029129721224308014,-0.001139119267463684,0.0020172446966171265,329.3805249131159,66.99296107777543,123.73678617383986,0.01878799870610237,0.030499998480081558,0.013663999736309052
181,2022-04-19 23:08:47.062468,29.62252903950751,96.2954426793014,414.4855469272503,34.8314,29.3373,34.8314,33.5458,1005.8364,124.3444,329.40604591494963,66.97031217048767,124.93743780727972,2.8093671798706055,31.81727409362793,22.397825241088867,329.4047515941019,66.97367262355932,125.52652796281498,0.001690015196800232,-0.0005288422107696533,-0.0013425927609205246,329.42588078429935,67.03692700546281,125.52446524568563,0.01903199963271618,0.03001200035214424,0.01268799975514412
182,2022-04-19 23:08:57.311149,30.088276246309306,96.79819949670129,414.5572520499652,34.8491,29.524,34.8491,33.5542,1005.813,126.1229,329.43156691678337,67.03784908100076,126.71936585984434,2.241440773010254,32.156036376953125,22.157888412475586,329.4327451244152,67.03893508107879,127.30248643004502,-0.0022807829082012177,0.0009978413581848145,0.001100681722164154,329.4226261991598,67.065217649005,127.30493163776788,0.019519999623298645,0.03171999752521515,0.014151999726891518
183,2022-04-19 23:09:07.560149,30.55171615627379,97.30607906453426,414.63045954813714,34.9203,29.7259,34.9203,33.5563,1005.8162,127.8843,329.4474573518874,67.04288976060823,128.45952047544517,1.818535566329956,32.151611328125,21.846540451049805,329.44758371038705,67.04256874171723,129.03059259194995,0.001384139060974121,0.0009971261024475098,-0.00012095272541046143,329.44907269162616,67.00115730477945,129.0321088939457,0.02147199958562851,0.032207999378442764,0.016835998743772507
184,2022-04-19 23:09:17.809606,31.012804609235197,97.81922321642686,414.70511158222274,34.7425,29.4536,34.7425,33.5583,1005.853,129.6308,329.4485809180059,66.9091956377944,130.22862143274853,1.3967045545578003,32.792564392089844,21.263809204101562,329.44826672930407,66.911429109653,130.8219599659475,0.0007730573415756226,0.0009967237710952759,0.0011011287569999695,329.42995499213924,66.901586807059,130.82411830572525,0.019763998687267303,0.030743999406695366,0.013419999741017818
185,2022-04-19 23:09:28.057764,31.47138405214967,98.3376488821441,414.7811314732498,34.7958,29.4597,34.7958,33.5583,1005.8484,131.4248,329.431249312987,66.89191525919426,132.02143680685015,0.9529235363006592,32.92351150512695,20.836713790893555,329.4291729354793,66.89100684403465,132.61313609464835,0.00016170740127563477,-0.0005307942628860474,0.0007955357432365417,329.43822635122416,66.88856846650096,132.61284922670322,0.018543999642133713,0.029767999425530434,0.01512799970805645
186,2022-04-19 23:09:38.296579,31.927036755578673,98.86106784819235,414.8583964593864,34.778,29.5332,34.778,33.5542,1005.8374,133.2117,329.4685353156661,66.81143514020401,133.80377467076497,0.6597429513931274,33.36309051513672,20.632387161254883,329.4679171835462,66.81211815912101,134.3853789389699,0.00016173720359802246,0.0028284266591072083,0.0017113909125328064,329.4642562021511,66.84387853876157,134.39017373176725,0.01878799870610237,0.030743999406695366,0.014151999726891518
187,2022-04-19 23:09:48.544131,32.38049550800069,99.39052206679945,414.936980096109,34.8669,29.6097,34.8669,33.5646,1005.8323,134.9647,329.4942543929858,66.81241868744449,135.5252282284183,0.6133864521980286,33.114105224609375,20.43344497680664,329.4920858079243,66.81185178174337,136.07735340016546,-0.001670926809310913,7.963180541992188e-05,0.000794803723692894,329.5488617554,66.81997287666653,136.0777085700023,0.020739998668432236,0.03171999752521515,0.013419999741017818
188,2022-04-19 23:09:58.789634,32.83122115717703,99.92559573508711,415.0167403673174,34.8491,29.4903,34.8491,33.5625,1005.8367,136.6278,329.53678598094746,66.82491110343645,137.19682140513055,0.217551127076149,33.413211822509766,19.68255043029785,329.5412221888134,66.82581268840688,137.76688265363816,0.002604391425848007,0.0013006404042243958,-0.0013431012630462646,329.5101858092248,66.89908012763361,137.76909563492924,0.01903199963271618,0.0302559994161129,0.012199999764561653
189,2022-04-19 23:10:09.029540,33.27897410258322,100.4662036941771,415.097583104671,34.7958,29.2762,34.7958,33.5667,1005.8479,138.306,329.51479618691457,66.92190661983979,138.8428560139686,-0.300542950630188,33.92488479614258,20.27134895324707,329.5147722812525,66.92137386508453,139.36883522157294,-0.0007559247314929962,0.0003843531012535095,-0.0004265289753675461,329.5397502830472,66.89145080633071,139.36946359897658,0.017079999670386314,0.03245199844241142,0.01659199967980385
190,2022-04-19 23:10:19.276013,33.72421599423479,101.01311790933897,415.17954224928906,34.8136,29.677,34.8136,33.5604,1005.835,139.8826,329.64673495111174,66.80997347972162,140.3896616345447,-0.7603282928466797,33.76301574707031,20.163551330566406,329.6474691964475,66.81073846090867,140.89579231242098,0.003213580697774887,0.0016055703163146973,0.0007955580949783325,329.67329414169933,66.71510898233932,140.89964453911287,0.020983999595046043,0.03171999752521515,0.011467999778687954
191,2022-04-19 23:10:29.516583,34.16633484152566,101.56580531297159,415.2624561544437,34.7247,29.5393,34.7247,33.5667,1005.814,141.4174,329.6420938375707,66.78272785512245,141.933420990751,-1.186867594718933,33.6930046081543,19.3625431060791,329.6412229884515,66.78187408147619,142.44742004655112,0.00015908479690551758,0.00038363784551620483,-0.0013425257056951523,329.6323847236655,66.84022438755561,142.44746102768616,0.020983999595046043,0.03245199844241142,0.013175999745726585
192,2022-04-19 23:10:39.764231,34.6058080146493,102.12508671919136,415.3463658742445,34.7958,29.5607,34.7958,33.5729,1005.8269,142.95,329.6212105341834,66.86139114379348,143.44271521240537,-1.610145926475525,33.70125961303711,19.4639892578125,329.62055142092845,66.86408906851564,143.92078747317126,-0.0010628439486026764,0.0003832802176475525,0.0004900116473436356,329.6260087420753,66.8587888417197,143.92170271852004,0.019519999623298645,0.03171999752521515,0.013175999745726585
193,2022-04-19 23:10:50.005230,35.04196902372374,102.69034111887741,415.43109603932106,34.8136,29.5026,34.8136,33.5771,1005.8215,144.3993,329.6412947054378,66.87051627652461,144.89930769442395,-1.9124350547790527,33.773929595947266,18.631546020507812,329.64146887526164,66.87527008818695,145.39313037141588,0.0004638470709323883,-0.0011446252465248108,-0.001342538744211197,329.6339181011342,66.87442314472986,145.39083542785477,0.019763998687267303,0.03245199844241142,0.011467999778687954
194,2022-04-19 23:11:00.252140,35.475274216568884,103.26239018795015,415.51668747211056,34.8491,29.4934,34.8491,33.5667,1005.8235,145.8567,329.64392091317364,66.94786133868584,146.30582122944801,-2.5346426963806152,33.862483978271484,19.36198616027832,329.64190259227394,66.94611964044749,146.7410682041179,0.002296760678291321,-0.0005338788032531738,0.0001845918595790863,329.6094113823922,66.91024065673741,146.7397294870406,0.019519999623298645,0.031964000314474106,0.011711999773979187
195,2022-04-19 23:11:10.501025,35.90546951504003,103.84114682894109,415.6030445401733,34.8669,29.6066,34.8669,33.575,1005.8445,147.1697,329.6206094775364,66.96973843459739,147.6010846432709,-2.7113020420074463,34.32094192504883,19.2097110748291,329.62183549649245,66.97114545356642,148.03421425929807,0.001684878021478653,0.002214580774307251,0.0004897601902484894,329.65599327253165,67.04584723251884,148.03631795756243,0.01903199963271618,0.03440399840474129,0.01439599972218275
196,2022-04-19 23:11:20.753046,36.33251391808765,104.42680487927163,415.6901135571362,34.7958,29.4444,34.7958,33.5729,1005.822,148.4732,329.7221504848324,67.05087425174797,148.9023313028067,-2.788576602935791,34.71405029296875,18.97881317138672,329.722696899966,67.04904376105041,149.32843948436712,-0.00014791637659072876,-0.000535227358341217,-0.0004262104630470276,329.7015540493902,66.99161553050894,149.3266909559396,0.02147199958562851,0.031964000314474106,0.010979999788105488
197,2022-04-19 23:11:30.994857,36.75577259968811,105.01872734369803,415.7777179740759,34.8847,29.5515,34.8847,33.5792,1005.8665,149.7658,329.65897465010437,67.07174047966237,150.20305886796558,-3.4744725227355957,34.70008087158203,18.155508041381836,329.65621183858514,67.07169266833817,150.63560108772415,-0.001980092376470566,0.003435678780078888,0.001711299642920494,329.7270921266969,67.0683390454557,150.6416253145721,0.01903199963271618,0.03245199844241142,0.011223999783396721
198,2022-04-19 23:11:41.235568,37.175537695152514,105.61755348761412,415.8658711659631,34.8491,29.4781,34.8491,33.5708,1005.8401,151.0334,329.7525926379632,67.14586852272451,151.42876363528106,-3.9583687782287598,34.39828872680664,18.348712921142578,329.7532927323531,67.14713893791013,151.8260347581657,0.0016847290098667145,-0.0008407235145568848,0.0004903823137283325,329.7932834899435,67.02136783453352,151.82772864507984,0.020495999604463577,0.030988000333309174,0.014639999717473984
199,2022-04-19 23:11:51.475829,37.59174841302235,106.22344838969423,415.9545159901598,34.9025,29.3649,34.9025,33.5729,1005.8445,152.2524,329.7798041116165,66.97534601990597,152.67468576253975,-4.427835941314697,34.470863342285156,17.441225051879883,329.7801183003183,66.97604269920132,153.0965728871931,0.0019893795251846313,0.0009918436408042908,0.0004903022199869156,329.76389318594494,66.99761243660022,153.098376057134,0.020983999595046043,0.03171999752521515,0.014883999712765217
200,2022-04-19 23:12:01.721826,38.00455987735934,106.83690692780183,416.0436431745957,34.8314,29.3312,34.7958,33.575,1005.8423,153.5198,329.7502874491183,66.9550466976927,153.9350878908389,-4.780320167541504,34.6275520324707,17.167888641357422,329.7490511848785,66.95137205591922,154.35279493972018,0.00046199187636375427,0.0006856918334960938,-0.002258211374282837,329.72355067361224,66.92729563909494,154.3520162981548,0.02000799961388111,0.031231999397277832,0.013175999745726585
201,2022-04-19 23:12:11.972597,38.41383126329334,107.45800384515226,416.133181733339,34.8491,29.4995,34.8491,33.5833,1005.8721,154.7678,329.7180352958575,66.93129812994856,155.17232201747333,-5.149050235748291,34.50945281982422,17.206087112426758,329.719783824285,66.93394141315736,155.5587194791993,0.0010720454156398773,-0.0005363523960113525,-0.0016467869281768799,329.7167785410502,66.93479518680361,155.55683434698838,0.020495999604463577,0.031964000314474106,0.011711999773979187
202,2022-04-19 23:12:22.219291,38.81911898708801,108.08633691254364,416.2229932537502,34.938,29.4659,34.938,33.5854,1005.8508,155.9553,329.701424275796,66.99341187026066,156.35084383800236,-4.950955867767334,35.046199798583984,16.799034118652344,329.7029337476026,66.99354847404406,156.7402329225848,-0.001982294023036957,0.000990159809589386,0.001713169738650322,329.71660437122637,67.002946814342,156.74274643219937,0.021959999576210976,0.03147599846124649,0.012443999759852886
